R_0_start,k,x0,R_0_end,prob_I_to_C,prob_C_to_D,data_length,countyFIPS,area
25.3845323771975,0.07175835080718705,0.009999999883906353,0.8324504831157853,0.009898243424701268,4.391419399214243,120,SD,187180.510091578
29.571279762245272,0.06651210127053538,4.071605414591259e-11,0.9899999999999999,1.0420781137757732e-16,6.999999999999999,120,TN,707911.6080229494
19.943147389582105,0.03941208537950755,1.552298157278922e-17,0.9899999999999999,0.004300733584837145,6.999999999999999,123,TX,1069214.4060812679
18.590422869703453,0.048165106976333395,8.175330539431636e-19,0.9899999999999999,3.0919784323238526e-29,6.999999779376624,118,UT,328151.73528594704
31.238344276947576,0.06193937343373283,3.533885909720959e-12,0.8299974234629748,0.02472761314384929,6.999999999999999,121,VA,1076289.2121845463
101.08739167303389,0.24869595974270947,0.00999999814532836,0.6064365128800442,0.03335138730063404,6.999999999999999,114,VT,65458.61796359055
57.51259208611514,0.11543257834578688,3.6570360422364263e-06,0.9899999990146492,0.023017037795552094,6.999999999999999,130,WA,741755.1251526193
30.431156083869404,0.07042802063722678,5.141322641799335e-09,0.9899999999999981,0.02020829369577384,6.999999999997547,118,WI,579286.5216132067
59.06961848078616,0.16849198738607424,1.2412034928206543e-12,0.9899999999999999,0.012496353406234114,6.999999999999999,110,WV,106211.78096667028
15.682911349047755,0.06877698003721713,2.437326114362769e-11,0.9899999999999999,5.636089881722612e-16,6.999999999999932,114,WY,39864.465859769414
